Rank	Latitude	Longitude
530	13.04407	77.68438
531	13.04413	77.68438
532	13.04418	77.68438
533	13.04426	77.68438
534	13.04433	77.68438
535	13.04439	77.68438
536	13.04445	77.68438
537	13.04451	77.68438
538	13.04457	77.68438
539	13.04466	77.68438
540	13.04473	77.68438
541	13.04478	77.68438
542	13.04484	77.68438
543	13.04491	77.68438
544	13.04498	77.68438
545	13.04505	77.68438
546	13.04511	77.68440
547	13.04518	77.68441
548	13.04523	77.68441
549	13.04529	77.68441
550	13.04536	77.68442
551	13.04545	77.68442
552	13.04551	77.68442
553	13.04558	77.68442
554	13.04564	77.68442
555	13.04571	77.68442
556	13.04578	77.68442
557	13.04585	77.68442
558	13.04592	77.68442
559	13.04597	77.68442
560	13.04604	77.68442
561	13.04610	77.68442
562	13.04615	77.68441
563	13.04621	77.68441
564	13.04627	77.68441
565	13.04633	77.68441
566	13.04638	77.68441
567	13.04644	77.68441
568	13.04651	77.68441
569	13.04658	77.68441
570	13.04663	77.68441
571	13.04669	77.68441
572	13.04674	77.68441
573	13.04682	77.68441
574	13.04687	77.68441
575	13.04694	77.68441
576	13.04700	77.68441
577	13.04705	77.68441
578	13.04713	77.68441
579	13.04719	77.68442
580	13.04724	77.68443
581	13.04730	77.68444
582	13.04735	77.68445
583	13.04741	77.68445
584	13.04749	77.68447
585	13.04754	77.68447
586	13.04760	77.68448
587	13.04766	77.68449
588	13.04772	77.68449
589	13.04780	77.68449
590	13.04787	77.68449
591	13.04795	77.68449
592	13.04801	77.68448
593	13.04807	77.68447
594	13.04814	77.68446
595	13.04820	77.68445
596	13.04827	77.68444
597	13.04834	77.68442
598	13.04842	77.68440
599	13.04848	77.68438
600	13.04854	77.68436
601	13.04860	77.68435
602	13.04866	77.68435
603	13.04872	77.68434
604	13.04878	77.68434
605	13.04885	77.68434
606	13.04892	77.68434
607	13.04900	77.68434
608	13.04910	77.68434
609	13.04916	77.68433
610	13.04922	77.68432
611	13.04927	77.68430
612	13.04933	77.68429
613	13.04940	77.68426
