Rank	Latitude	Longitude
631	13.00713	77.71897
632	13.00708	77.71896
633	13.00702	77.71895
634	13.00695	77.71895
635	13.00689	77.71895
636	13.00683	77.71895
637	13.00677	77.71895
638	13.00671	77.71895
639	13.00665	77.71895
640	13.00658	77.71895
641	13.00652	77.71894
642	13.00646	77.71894
643	13.00640	77.71893
644	13.00635	77.71892
645	13.00629	77.71892
646	13.00624	77.71891
647	13.00618	77.71891
648	13.00613	77.71890
649	13.00607	77.71889
650	13.00602	77.71889
651	13.00596	77.71888
652	13.00591	77.71887
653	13.00585	77.71887
654	13.00579	77.71886
655	13.00573	77.71886
656	13.00567	77.71884
657	13.00561	77.71882
658	13.00555	77.71881
659	13.00549	77.71879
660	13.00543	77.71877
661	13.00538	77.71876
662	13.00532	77.71874
663	13.00527	77.71872
664	13.00520	77.71870
665	13.00514	77.71869
666	13.00508	77.71867
667	13.00502	77.71865
668	13.00496	77.71864
669	13.00490	77.71862
670	13.00484	77.71861
671	13.00478	77.71858
672	13.00472	77.71855
673	13.00466	77.71853
674	13.00460	77.71852
675	13.00455	77.71850
676	13.00453	77.71844
677	13.00453	77.71838
678	13.00452	77.71832
679	13.00452	77.71826
680	13.00452	77.71820
681	13.00451	77.71814
682	13.00450	77.71808
683	13.00449	77.71802
684	13.00448	77.71796
685	13.00449	77.71790
686	13.00449	77.71784
687	13.00449	77.71777
688	13.00449	77.71772
689	13.00449	77.71766
690	13.00449	77.71761
691	13.00448	77.71755
692	13.00448	77.71750
693	13.00449	77.71743
694	13.00449	77.71738
695	13.00449	77.71733
696	13.00448	77.71726
697	13.00448	77.71720
698	13.00449	77.71714
699	13.00448	77.71709
700	13.00448	77.71704
701	13.00448	77.71698
702	13.00448	77.71693
703	13.00448	77.71687
704	13.00449	77.71681
705	13.00449	77.71676
706	13.00449	77.71670
707	13.00449	77.71665
708	13.00448	77.71659
709	13.00448	77.71654
710	13.00448	77.71648
711	13.00448	77.71642
712	13.00448	77.71636
713	13.00448	77.71630
714	13.00448	77.71624
715	13.00447	77.71619
716	13.00447	77.71613
717	13.00447	77.71607
718	13.00448	77.71602
719	13.00448	77.71596
720	13.00448	77.71590
721	13.00447	77.71584
722	13.00447	77.71578
723	13.00447	77.71573
724	13.00446	77.71567
725	13.00446	77.71562
726	13.00447	77.71556
727	13.00447	77.71551
728	13.00447	77.71545
729	13.00448	77.71539
730	13.00448	77.71533
731	13.00449	77.71528
732	13.00450	77.71522
733	13.00450	77.71516
734	13.00451	77.71510
735	13.00451	77.71504
736	13.00451	77.71499
737	13.00452	77.71493
738	13.00453	77.71488
739	13.00453	77.71481
