Rank	Latitude	Longitude
760	13.00572	77.68596
761	13.00568	77.68590
762	13.00565	77.68585
763	13.00562	77.68579
764	13.00560	77.68573
765	13.00557	77.68568
766	13.00552	77.68562
767	13.00550	77.68557
768	13.00547	77.68552
769	13.00544	77.68545
770	13.00540	77.68539
771	13.00536	77.68534
772	13.00532	77.68529
773	13.00529	77.68523
774	13.00527	77.68518
775	13.00524	77.68512
776	13.00521	77.68506
777	13.00520	77.68500
778	13.00519	77.68495
779	13.00524	77.68492
780	13.00530	77.68489
781	13.00536	77.68485
782	13.00542	77.68482
783	13.00547	77.68479
784	13.00553	77.68476
785	13.00560	77.68471
786	13.00566	77.68468
787	13.00572	77.68465
788	13.00578	77.68460
789	13.00584	77.68457
790	13.00589	77.68453
791	13.00595	77.68449
792	13.00600	77.68446
793	13.00606	77.68442
794	13.00613	77.68439
795	13.00618	77.68435
796	13.00624	77.68432
797	13.00630	77.68428
798	13.00635	77.68425
799	13.00641	77.68421
800	13.00646	77.68418
801	13.00651	77.68415
802	13.00657	77.68411
803	13.00662	77.68407
804	13.00669	77.68402
805	13.00674	77.68398
806	13.00680	77.68395
807	13.00687	77.68391
808	13.00693	77.68387
809	13.00699	77.68384
810	13.00705	77.68382
811	13.00711	77.68379
812	13.00717	77.68375
813	13.00723	77.68371
814	13.00728	77.68368
815	13.00734	77.68364
816	13.00741	77.68362
817	13.00747	77.68357
818	13.00753	77.68354
819	13.00759	77.68350
820	13.00764	77.68348
821	13.00770	77.68344
822	13.00775	77.68340
823	13.00782	77.68335
824	13.00788	77.68332
825	13.00793	77.68328
826	13.00799	77.68324
827	13.00804	77.68319
828	13.00809	77.68313
829	13.00814	77.68307
830	13.00820	77.68301
831	13.00826	77.68296
832	13.00832	77.68290
833	13.00835	77.68285
834	13.00842	77.68280
835	13.00848	77.68275
836	13.00854	77.68269
837	13.00859	77.68265
838	13.00865	77.68261
839	13.00871	77.68256
840	13.00876	77.68251
841	13.00881	77.68248
842	13.00887	77.68243
843	13.00893	77.68238
844	13.00898	77.68234
845	13.00903	77.68230
846	13.00909	77.68226
847	13.00914	77.68222
848	13.00920	77.68217
849	13.00927	77.68212
850	13.00933	77.68209
851	13.00940	77.68206
852	13.00945	77.68203
853	13.00951	77.68201
854	13.00957	77.68197
855	13.00962	77.68194
856	13.00968	77.68190
857	13.00974	77.68185
858	13.00980	77.68180
859	13.00984	77.68174
860	13.00989	77.68168
861	13.00995	77.68164
862	13.01000	77.68158
863	13.01005	77.68153
864	13.01011	77.68149
865	13.01017	77.68144
866	13.01022	77.68140
867	13.01028	77.68134
868	13.01033	77.68129
869	13.01038	77.68123
870	13.01043	77.68117
871	13.01049	77.68113
872	13.01054	77.68108
873	13.01060	77.68103
874	13.01065	77.68099
875	13.01071	77.68095
876	13.01077	77.68090
877	13.01083	77.68086
878	13.01088	77.68082
879	13.01093	77.68078
880	13.01100	77.68073
881	13.01105	77.68069
882	13.01110	77.68065
883	13.01118	77.68066
884	13.01123	77.68068
885	13.01127	77.68075
886	13.01127	77.68082
887	13.01127	77.68090
888	13.01127	77.68097
889	13.01126	77.68104
890	13.01125	77.68110
891	13.01124	77.68117
892	13.01124	77.68123
893	13.01123	77.68131
894	13.01123	77.68139
895	13.01123	77.68146
896	13.01123	77.68153
897	13.01122	77.68160
898	13.01121	77.68168
899	13.01119	77.68174
900	13.01119	77.68179
901	13.01118	77.68187
902	13.01117	77.68193
903	13.01117	77.68201
904	13.01118	77.68207
905	13.01121	77.68214
906	13.01126	77.68221
907	13.01133	77.68228
908	13.01139	77.68235
909	13.01144	77.68241
910	13.01148	77.68247
911	13.01154	77.68252
912	13.01161	77.68256
913	13.01166	77.68258
914	13.01171	77.68260
915	13.01177	77.68262
916	13.01184	77.68263
917	13.01189	77.68264
