Rank	Latitude	Longitude
2380	13.06040	77.65120
2381	13.06048	77.65119
2382	13.06057	77.65118
2383	13.06064	77.65119
2384	13.06070	77.65119
2385	13.06077	77.65119
2386	13.06083	77.65119
2387	13.06091	77.65119
2388	13.06096	77.65119
2389	13.06103	77.65119
2390	13.06109	77.65119
2391	13.06115	77.65119
2392	13.06121	77.65119
2393	13.06127	77.65120
2394	13.06134	77.65120
2395	13.06140	77.65121
2396	13.06147	77.65122
2397	13.06153	77.65122
2398	13.06160	77.65122
2399	13.06167	77.65122
2400	13.06172	77.65123
2401	13.06179	77.65123
2402	13.06185	77.65125
2403	13.06190	77.65125
2404	13.06197	77.65125
2405	13.06205	77.65125
2406	13.06213	77.65124
2407	13.06219	77.65123
2408	13.06224	77.65123
2409	13.06230	77.65122
2410	13.06239	77.65122
2411	13.06247	77.65121
2412	13.06255	77.65121
2413	13.06264	77.65121
2414	13.06271	77.65122
2415	13.06280	77.65123
2416	13.06286	77.65124
2417	13.06293	77.65124
2418	13.06299	77.65124
2419	13.06306	77.65124
2420	13.06312	77.65123
2421	13.06320	77.65122
2422	13.06325	77.65121
2423	13.06332	77.65120
2424	13.06340	77.65119
2425	13.06347	77.65119
2426	13.06355	77.65119
2427	13.06360	77.65119
2428	13.06367	77.65119
2429	13.06374	77.65118
2430	13.06381	77.65117
2431	13.06390	77.65116
2432	13.06397	77.65115
2433	13.06402	77.65115
2434	13.06410	77.65115
2435	13.06417	77.65115
2436	13.06426	77.65115
2437	13.06432	77.65115
2438	13.06437	77.65115
2439	13.06444	77.65114
2440	13.06452	77.65112
2441	13.06458	77.65112
2442	13.06466	77.65111
2443	13.06475	77.65110
2444	13.06481	77.65110
2445	13.06489	77.65110
2446	13.06496	77.65111
2447	13.06502	77.65112
2448	13.06510	77.65112
2449	13.06517	77.65112
2450	13.06523	77.65111
2451	13.06530	77.65112
2452	13.06536	77.65112
2453	13.06542	77.65120
2454	13.06548	77.65123
2455	13.06554	77.65122
2456	13.06560	77.65122
2457	13.06567	77.65120
2458	13.06564	77.65113
2459	13.06565	77.65107
2460	13.06572	77.65107
2461	13.06578	77.65107
2462	13.06585	77.65107
2463	13.06590	77.65107
2464	13.06598	77.65107
2465	13.06604	77.65106
2466	13.06609	77.65106
2467	13.06616	77.65106
2468	13.06621	77.65106
2469	13.06629	77.65106
2470	13.06635	77.65106
2471	13.06640	77.65106
2472	13.06646	77.65106
2473	13.06651	77.65105
2474	13.06657	77.65104
2475	13.06663	77.65103
2476	13.06669	77.65102
2477	13.06677	77.65101
2478	13.06684	77.65101
2479	13.06693	77.65098
2480	13.06699	77.65097
2481	13.06706	77.65094
2482	13.06712	77.65093
2483	13.06718	77.65092
2484	13.06727	77.65091
2485	13.06732	77.65091
2486	13.06738	77.65091
2487	13.06745	77.65091
2488	13.06750	77.65090
2489	13.06756	77.65090
2490	13.06764	77.65088
2491	13.06770	77.65088
2492	13.06776	77.65086
2493	13.06783	77.65085
2494	13.06789	77.65085
2495	13.06796	77.65085
2496	13.06803	77.65084
2497	13.06809	77.65083
2498	13.06815	77.65083
2499	13.06822	77.65081
2500	13.06830	77.65080
2501	13.06838	77.65079
2502	13.06845	77.65078
2503	13.06852	77.65078
2504	13.06860	77.65078
2505	13.06868	77.65078
2506	13.06877	77.65078
2507	13.06883	77.65078
2508	13.06891	77.65078
2509	13.06896	77.65078
2510	13.06903	77.65078
2511	13.06909	77.65078
2512	13.06919	77.65078
2513	13.06927	77.65077
2514	13.06934	77.65076
2515	13.06940	77.65075
2516	13.06945	77.65075
2517	13.06954	77.65073
2518	13.06960	77.65072
2519	13.06968	77.65071
2520	13.06973	77.65071
2521	13.06979	77.65070
2522	13.06987	77.65068
2523	13.06993	77.65066
2524	13.07001	77.65064
2525	13.07006	77.65062
2526	13.07015	77.65060
2527	13.07021	77.65059
2528	13.07026	77.65060
2529	13.07033	77.65060
2530	13.07039	77.65060
2531	13.07049	77.65057
2532	13.07055	77.65056
2533	13.07062	77.65055
2534	13.07070	77.65053
2535	13.07075	77.65051
2536	13.07082	77.65050
2537	13.07087	77.65049
2538	13.07097	77.65048
2539	13.07104	77.65046
2540	13.07111	77.65044
2541	13.07118	77.65044
2542	13.07127	77.65042
2543	13.07134	77.65042
2544	13.07141	77.65041
2545	13.07146	77.65041
2546	13.07153	77.65041
2547	13.07161	77.65040
2548	13.07166	77.65040
2549	13.07172	77.65040
2550	13.07178	77.65040
2551	13.07186	77.65040
2552	13.07193	77.65039
2553	13.07199	77.65039
2554	13.07205	77.65037
2555	13.07213	77.65036
2556	13.07221	77.65035
2557	13.07229	77.65034
2558	13.07238	77.65032
2559	13.07245	77.65031
2560	13.07252	77.65029
2561	13.07259	77.65028
2562	13.07266	77.65028
2563	13.07272	77.65029
2564	13.07278	77.65029
2565	13.07285	77.65030
2566	13.07292	77.65030
2567	13.07299	77.65031
2568	13.07306	77.65032
2569	13.07311	77.65032
2570	13.07318	77.65033
2571	13.07326	77.65034
2572	13.07331	77.65035
2573	13.07338	77.65036
2574	13.07345	77.65037
2575	13.07350	77.65037
2576	13.07357	77.65040
2577	13.07364	77.65041
2578	13.07370	77.65043
2579	13.07376	77.65044
2580	13.07381	77.65044
2581	13.07388	77.65045
2582	13.07394	77.65046
2583	13.07399	77.65046
2584	13.07405	77.65047
2585	13.07413	77.65048
2586	13.07419	77.65049
2587	13.07426	77.65050
2588	13.07432	77.65051
2589	13.07439	77.65053
2590	13.07445	77.65054
2591	13.07450	77.65054
2592	13.07456	77.65055
2593	13.07463	77.65056
2594	13.07469	77.65058
2595	13.07475	77.65060
2596	13.07482	77.65062
2597	13.07487	77.65065
2598	13.07494	77.65070
2599	13.07500	77.65073
2600	13.07505	77.65075
2601	13.07511	77.65075
2602	13.07517	77.65074
2603	13.07525	77.65073
2604	13.07530	77.65072
2605	13.07536	77.65072
2606	13.07542	77.65071
2607	13.07548	77.65071
2608	13.07554	77.65070
2609	13.07561	77.65069
2610	13.07568	77.65067
2611	13.07576	77.65065
2612	13.07584	77.65062
2613	13.07591	77.65059
2614	13.07597	77.65056
2615	13.07603	77.65050
2616	13.07610	77.65046
2617	13.07615	77.65042
2618	13.07620	77.65036
2619	13.07628	77.65029
2620	13.07633	77.65027
2621	13.07639	77.65024
2622	13.07644	77.65021
2623	13.07650	77.65018
2624	13.07655	77.65016
2625	13.07662	77.65013
2626	13.07667	77.65012
2627	13.07672	77.65010
2628	13.07679	77.65007
2629	13.07685	77.65004
2630	13.07693	77.65002
2631	13.07699	77.64999
2632	13.07705	77.64996
2633	13.07712	77.64994
2634	13.07717	77.64991
2635	13.07722	77.64990
2636	13.07729	77.64988
2637	13.07734	77.64985
2638	13.07740	77.64982
2639	13.07745	77.64979
2640	13.07750	77.64976
2641	13.07756	77.64973
2642	13.07762	77.64970
2643	13.07769	77.64967
2644	13.07774	77.64966
2645	13.07782	77.64964
2646	13.07790	77.64962
2647	13.07796	77.64960
2648	13.07802	77.64959
2649	13.07807	77.64958
2650	13.07815	77.64956
2651	13.07820	77.64956
2652	13.07826	77.64954
2653	13.07832	77.64953
2654	13.07842	77.64951
2655	13.07847	77.64951
2656	13.07855	77.64950
2657	13.07861	77.64948
2658	13.07869	77.64947
2659	13.07875	77.64947
2660	13.07882	77.64945
2661	13.07887	77.64945
2662	13.07893	77.64944
2663	13.07898	77.64943
2664	13.07905	77.64942
2665	13.07912	77.64941
2666	13.07918	77.64940
